2024-10-22 15:39:58,846 INFO  Logger.cs: 70 - 
2024-10-23 09:04:17,732 INFO  ExportHelperExtension.cs: 1136 - Found 28 in link 3-1
2024-10-23 09:04:17,732 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link 3-1
2024-10-23 09:04:17,733 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link 4.1-1
2024-10-23 09:04:17,733 INFO  ExportHelperExtension.cs: 1136 - Found 26 in link 4.1-1
2024-10-23 09:04:17,734 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link 4.1-1
2024-10-23 09:04:17,734 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from base-1
2024-10-23 09:04:17,735 INFO  ExportHelperExtension.cs: 1136 - Found 31 in base-1
2024-10-23 09:04:17,735 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in base-1
2024-10-23 09:04:17,735 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link 1-1
2024-10-23 09:04:17,736 INFO  ExportHelperExtension.cs: 1136 - Found 23 in link 1-1
2024-10-23 09:04:17,736 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link 1-1
2024-10-23 09:04:17,737 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link 2-1
2024-10-23 09:04:17,737 INFO  ExportHelperExtension.cs: 1136 - Found 24 in link 2-1
2024-10-23 09:04:17,737 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link 2-1
2024-10-23 09:04:17,738 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from wrist-1
2024-10-23 09:04:17,738 INFO  ExportHelperExtension.cs: 1136 - Found 35 in wrist-1
2024-10-23 09:04:17,738 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in wrist-1
2024-10-23 09:04:17,739 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 7dof_sw
2024-10-23 09:04:17,739 INFO  ExportHelperExtension.cs: 1136 - Found 46 in 7dof_sw
2024-10-23 09:04:17,740 INFO  ExportHelperExtension.cs: 1145 - Found 5 features of type [RefAxis] in 7dof_sw
2024-10-23 09:04:17,740 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-10-23 09:04:17,740 INFO  ExportHelperExtension.cs: 1160 - 6 components to check
2024-10-23 09:04:17,741 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link 3-1
2024-10-23 09:04:17,741 INFO  ExportHelperExtension.cs: 1136 - Found 28 in link 3-1
2024-10-23 09:04:17,741 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link 3-1
2024-10-23 09:04:17,742 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link 4.1-1
2024-10-23 09:04:17,742 INFO  ExportHelperExtension.cs: 1136 - Found 26 in link 4.1-1
2024-10-23 09:04:17,742 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link 4.1-1
2024-10-23 09:04:17,742 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from base-1
2024-10-23 09:04:17,743 INFO  ExportHelperExtension.cs: 1136 - Found 31 in base-1
2024-10-23 09:04:17,743 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in base-1
2024-10-23 09:04:17,744 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link 1-1
2024-10-23 09:04:17,744 INFO  ExportHelperExtension.cs: 1136 - Found 23 in link 1-1
2024-10-23 09:04:17,746 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link 1-1
2024-10-23 09:04:17,746 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link 2-1
2024-10-23 09:04:17,746 INFO  ExportHelperExtension.cs: 1136 - Found 24 in link 2-1
2024-10-23 09:04:17,747 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link 2-1
2024-10-23 09:04:17,747 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from wrist-1
2024-10-23 09:04:17,747 INFO  ExportHelperExtension.cs: 1136 - Found 35 in wrist-1
2024-10-23 09:04:17,747 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in wrist-1
2024-10-23 09:04:18,073 INFO  SwAddin.cs: 339 - Loading config tree
2024-10-23 09:04:18,078 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2024-10-23 09:04:18,082 INFO  SwAddin.cs: 344 - Showing property manager
2024-10-23 09:04:22,760 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-10-23 09:04:30,643 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-10-23 09:05:07,097 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-10-23 09:05:08,909 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-10-23 09:05:11,337 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-10-23 09:05:20,955 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-10-23 09:05:32,879 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-10-23 09:05:34,421 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-10-23 09:05:35,999 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-10-23 09:05:42,541 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-10-23 09:05:56,139 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-10-23 09:05:57,960 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-10-23 09:06:01,180 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-10-23 09:06:07,344 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-10-23 09:06:22,158 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-10-23 09:06:23,448 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-10-23 09:06:28,355 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-10-23 09:06:40,603 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-10-23 09:06:52,923 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-10-23 09:06:54,255 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-10-23 09:06:56,193 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-10-23 09:07:04,542 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2024-10-23 09:07:05,358 INFO  ExportHelperExtension.cs: 347 - Creating joint Link1
2024-10-23 09:07:05,680 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child Link1 failed
2024-10-23 09:07:05,720 INFO  ExportHelperExtension.cs: 347 - Creating joint Link2
2024-10-23 09:07:05,789 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent Link1 to child Link2 failed
2024-10-23 09:07:06,238 INFO  ExportHelperExtension.cs: 347 - Creating joint Link3
2024-10-23 09:07:06,310 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent Link2 to child Link3 failed
2024-10-23 09:07:06,804 INFO  ExportHelperExtension.cs: 347 - Creating joint Link4
2024-10-23 09:07:06,815 INFO  ExportHelperExtension.cs: 1397 - Fixing components for Link3
2024-10-23 09:07:06,816 INFO  ExportHelperExtension.cs: 1402 - Fixing 28
2024-10-23 09:07:06,817 INFO  ExportHelperExtension.cs: 1402 - Fixing 27
2024-10-23 09:07:06,817 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2024-10-23 09:07:06,817 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2024-10-23 09:07:07,399 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2024-10-23 09:07:07,400 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2024-10-23 09:07:07,400 INFO  ExportHelperExtension.cs: 849 - L1: 0
2024-10-23 09:07:07,401 INFO  ExportHelperExtension.cs: 857 - L2: 0
2024-10-23 09:07:07,402 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 28
2024-10-23 09:07:07,402 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 27
2024-10-23 09:07:07,402 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 26
2024-10-23 09:07:07,403 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2024-10-23 09:07:08,603 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-10-23 09:07:10,206 WARN  ExportHelperExtension.cs: 173 - Inferring the joint geometry failed for the joint j4 from link Link4 to Link3 failed. Check that the mates have not fully defined the components in link Link4 and that there is exactly one degree of freedom.
2024-10-23 09:07:20,914 INFO  SwAddin.cs: 294 - Assembly export called for file 7dof_sw
2024-10-23 09:07:20,915 INFO  SwAddin.cs: 299 - Save is required
2024-10-23 09:07:20,915 INFO  SwAddin.cs: 313 - Saving assembly
2024-10-23 09:07:20,915 INFO  SwAddin.cs: 316 - Opening property manager
2024-10-23 09:07:20,915 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 7dof_sw
2024-10-23 09:07:20,916 INFO  ExportHelperExtension.cs: 1136 - Found 47 in 7dof_sw
2024-10-23 09:07:20,916 INFO  ExportHelperExtension.cs: 1145 - Found 6 features of type [CoordSys] in 7dof_sw
2024-10-23 09:07:20,916 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-10-23 09:07:20,916 INFO  ExportHelperExtension.cs: 1160 - 6 components to check
2024-10-23 09:07:20,918 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link 3-1
2024-10-23 09:07:20,918 INFO  ExportHelperExtension.cs: 1136 - Found 28 in link 3-1
2024-10-23 09:07:20,918 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link 3-1
2024-10-23 09:07:20,919 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link 4.1-1
2024-10-23 09:07:20,919 INFO  ExportHelperExtension.cs: 1136 - Found 26 in link 4.1-1
2024-10-23 09:07:20,919 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link 4.1-1
2024-10-23 09:07:20,920 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from base-1
2024-10-23 09:07:20,920 INFO  ExportHelperExtension.cs: 1136 - Found 31 in base-1
2024-10-23 09:07:20,921 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in base-1
2024-10-23 09:07:20,921 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link 1-1
2024-10-23 09:07:20,922 INFO  ExportHelperExtension.cs: 1136 - Found 23 in link 1-1
2024-10-23 09:07:20,922 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link 1-1
2024-10-23 09:07:20,922 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link 2-1
2024-10-23 09:07:20,923 INFO  ExportHelperExtension.cs: 1136 - Found 24 in link 2-1
2024-10-23 09:07:20,923 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link 2-1
2024-10-23 09:07:20,924 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from wrist-1
2024-10-23 09:07:20,924 INFO  ExportHelperExtension.cs: 1136 - Found 35 in wrist-1
2024-10-23 09:07:20,924 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in wrist-1
2024-10-23 09:07:20,925 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 7dof_sw
2024-10-23 09:07:20,925 INFO  ExportHelperExtension.cs: 1136 - Found 47 in 7dof_sw
2024-10-23 09:07:20,925 INFO  ExportHelperExtension.cs: 1145 - Found 5 features of type [RefAxis] in 7dof_sw
2024-10-23 09:07:20,926 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-10-23 09:07:20,926 INFO  ExportHelperExtension.cs: 1160 - 6 components to check
2024-10-23 09:07:20,926 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link 3-1
2024-10-23 09:07:20,927 INFO  ExportHelperExtension.cs: 1136 - Found 28 in link 3-1
2024-10-23 09:07:20,927 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link 3-1
2024-10-23 09:07:20,927 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link 4.1-1
2024-10-23 09:07:20,928 INFO  ExportHelperExtension.cs: 1136 - Found 26 in link 4.1-1
2024-10-23 09:07:20,934 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link 4.1-1
2024-10-23 09:07:20,956 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from base-1
2024-10-23 09:07:20,957 INFO  ExportHelperExtension.cs: 1136 - Found 31 in base-1
2024-10-23 09:07:20,957 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in base-1
2024-10-23 09:07:20,958 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link 1-1
2024-10-23 09:07:20,958 INFO  ExportHelperExtension.cs: 1136 - Found 23 in link 1-1
2024-10-23 09:07:20,958 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link 1-1
2024-10-23 09:07:20,958 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link 2-1
2024-10-23 09:07:20,959 INFO  ExportHelperExtension.cs: 1136 - Found 24 in link 2-1
2024-10-23 09:07:20,959 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link 2-1
2024-10-23 09:07:20,960 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from wrist-1
2024-10-23 09:07:20,960 INFO  ExportHelperExtension.cs: 1136 - Found 35 in wrist-1
2024-10-23 09:07:20,960 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in wrist-1
2024-10-23 09:07:21,157 INFO  SwAddin.cs: 339 - Loading config tree
2024-10-23 09:07:21,159 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
